GDP,Tertiary_Education,Cost_buss_proc,Corporate_Tax,Income_Tax,UNEDUC,knowent,opport,suskill,sunewcst,discent,IND_UNK,IND_EXTRAC,IND_TRANS,IND_SERV,IND_CONS,gender,age,age2,TEAyy
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,1,0,2,53,2809,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,1,0,2,62,3844,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,0,0,0,0,0,0,0,1,2,33,1089,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,1,0,0,0,0,1,0,2,55,3025,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,1,0,0,0,0,0,1,2,32,1024,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,1,0,0,2,32,1024,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,0,0,1,2,60,3600,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,1,0,0,0,0,0,0,1,2,33,1089,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,1,1,0,0,0,0,1,2,52,2704,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,0,0,1,2,54,2916,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,1,0,0,2,34,1156,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,0,0,0,0,1,0,0,2,71,5041,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,0,1,0,2,27,729,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,1,0,0,0,0,1,0,2,51,2601,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,1,0,0,0,0,0,1,2,54,2916,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,1,0,0,0,0,1,2,43,1849,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,1,0,0,0,2,57,3249,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,1,1,0,0,0,0,1,2,57,3249,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,1,0,0,2,46,2116,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,1,0,0,0,2,45,2025,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,0,1,0,0,0,0,0,1,2,56,3136,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,0,0,1,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,1,0,0,0,0,0,1,0,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,0,0,1,2,61,3721,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,1,0,0,0,1,0,0,2,43,1849,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,0,1,1,0,0,0,1,0,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,1,0,0,0,0,1,0,0,2,34,1156,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,1,0,0,2,56,3136,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,1,0,0,0,0,0,1,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,0,0,0,0,0,1,0,0,2,48,2304,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,0,0,1,2,55,3025,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,1,0,0,0,0,0,1,2,83,6889,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,1,0,0,0,0,0,1,2,34,1156,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,0,1,0,2,79,6241,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,1,0,0,0,0,1,2,57,3249,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,52,2704,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,1,0,0,1,0,0,2,43,1849,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,0,1,0,0,0,1,0,0,2,54,2916,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,0,1,0,0,0,0,1,0,2,62,3844,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,0,0,1,0,0,0,1,0,2,59,3481,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,0,1,0,2,60,3600,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,1,0,0,0,0,0,1,2,23,529,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,1,0,0,2,37,1369,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,1,0,0,0,0,0,1,2,52,2704,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,1,0,0,0,0,1,0,2,25,625,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,0,0,1,2,58,3364,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,1,0,0,0,0,0,1,2,36,1296,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,0,0,1,2,57,3249,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,0,0,0,0,0,0,1,0,2,67,4489,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,0,0,0,0,0,0,0,1,2,34,1156,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,1,0,0,0,0,1,0,2,48,2304,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,0,0,0,0,0,1,0,2,38,1444,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,0,0,0,1,0,0,0,2,54,2916,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,0,0,0,0,1,0,0,2,55,3025,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,0,0,0,0,0,0,1,0,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,0,1,0,0,0,1,0,0,2,47,2209,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,1,0,0,0,0,0,1,2,21,441,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,0,0,0,0,0,1,0,2,58,3364,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,1,0,0,2,27,729,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,1,0,2,48,2304,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,0,0,0,0,0,0,0,1,2,66,4356,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,1,0,0,0,0,0,1,2,70,4900,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,0,0,0,0,0,0,0,1,2,39,1521,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,1,0,0,1,0,0,0,2,59,3481,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,0,0,1,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,60,3600,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,55,3025,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,0,1,0,2,24,576,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,0,0,1,2,50,2500,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,1,0,0,0,0,0,0,1,2,58,3364,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,1,1,0,0,0,0,1,2,18,324,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,1,0,0,0,0,0,1,2,52,2704,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,36,1296,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,1,0,0,0,0,0,1,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,1,0,0,0,0,1,0,2,62,3844,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,0,0,0,0,0,1,0,2,54,2916,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,0,0,0,0,0,0,1,0,2,21,441,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,0,0,0,0,0,0,0,1,2,31,961,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,1,0,0,0,0,0,1,2,22,484,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,1,1,0,0,0,0,1,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,25,625,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,0,0,1,2,44,1936,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,28,784,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,0,0,1,2,44,1936,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,1,1,0,0,0,0,1,0,2,30,900,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,0,0,0,0,0,0,0,1,2,38,1444,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,0,0,1,2,31,961,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,44,1936,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,0,0,0,0,0,1,0,2,34,1156,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,0,1,0,2,32,1024,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,0,0,0,0,0,0,1,2,38,1444,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,0,0,1,2,33,1089,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,29,841,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,0,0,1,2,31,961,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,0,1,0,0,0,1,0,2,50,2500,1
49810.7,43.13,1.2,1.752,9.264,0,0,1,1,0,0,0,0,0,0,1,2,50,2500,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,1,0,0,0,0,0,1,2,50,2500,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,0,0,1,2,32,1024,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,1,0,0,2,19,361,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,0,1,0,0,0,0,1,0,2,27,729,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,1,0,2,41,1681,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,1,0,1,0,0,0,0,2,37,1369,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,0,0,0,0,0,1,0,2,33,1089,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,1,0,0,0,0,1,0,2,43,1849,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,1,0,2,44,1936,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,0,1,0,0,0,0,0,1,2,23,529,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,1,0,0,2,41,1681,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,1,0,0,0,0,0,1,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,1,0,0,0,0,2,29,841,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,0,0,0,1,0,0,0,2,36,1296,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,1,0,0,2,60,3600,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,44,1936,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,0,0,1,2,43,1849,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,1,0,0,0,0,1,0,2,47,2209,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,1,0,2,36,1296,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,1,0,0,2,27,729,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,1,0,2,36,1296,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,0,1,0,1,0,0,0,0,2,24,576,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,1,0,2,46,2116,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,0,0,0,0,0,1,0,0,2,47,2209,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,0,0,0,0,0,1,0,0,2,62,3844,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,0,0,0,0,0,0,1,0,2,60,3600,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,1,0,0,0,0,0,1,2,50,2500,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,1,0,0,0,0,1,0,2,62,3844,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,0,1,0,0,0,1,0,0,2,59,3481,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,1,0,0,0,0,0,1,2,46,2116,1
49810.7,43.13,1.2,1.752,9.264,1,0,1,1,0,0,0,0,0,0,1,2,32,1024,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,0,0,0,0,0,0,0,1,2,60,3600,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,1,0,0,0,0,1,0,0,2,56,3136,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,24,576,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,1,0,2,51,2601,1
49810.7,43.13,1.2,1.752,9.264,1,0,0,0,1,1,0,0,0,0,1,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,1,0,1,0,0,0,0,1,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,1,0,0,0,0,0,1,2,46,2116,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,1,0,0,0,0,0,1,2,30,900,1
49810.7,43.13,1.2,1.752,9.264,1,1,0,0,1,1,0,0,0,0,1,2,45,2025,1
49810.7,43.13,1.2,1.752,9.264,0,1,0,1,0,0,0,0,0,0,1,2,48,2304,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,1,0,0,0,0,0,1,0,2,50,2500,1
49810.7,43.13,1.2,1.752,9.264,0,1,1,1,1,0,0,0,0,1,0,2,40,1600,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,0,1,0,0,0,1,0,0,2,42,1764,1
49810.7,43.13,1.2,1.752,9.264,0,0,0,0,1,0,0,0,0,1,0,2,35,1225,1
49810.7,43.13,1.2,1.752,9.264,1,1,1,1,0,0,0,0,0,0,1,2,28,784,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,1,0,0,0,0,1,0,2,32,1024,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,0,0,1,2,39,1521,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,1,1,0,0,0,0,1,2,40,1600,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,0,1,0,0,0,0,0,1,2,23,529,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,0,0,0,0,1,0,0,2,41,1681,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,0,0,0,0,0,0,1,2,29,841,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,0,0,0,0,1,0,0,2,30,900,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,0,0,0,0,0,0,1,2,50,2500,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,0,0,0,0,0,1,0,2,47,2209,1
26141.09,32.73,20.7,2.069,4.776,0,0,1,1,0,0,0,0,1,0,0,2,55,3025,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,0,0,0,0,0,0,1,2,62,3844,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,0,0,0,0,1,0,0,2,55,3025,1
26141.09,32.73,20.7,2.069,4.776,0,0,1,0,1,0,0,0,0,0,1,2,56,3136,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,0,0,0,0,0,1,0,0,2,44,1936,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,1,0,0,0,0,0,1,2,23,529,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,1,0,0,0,1,0,0,2,47,2209,1
26141.09,32.73,20.7,2.069,4.776,1,1,1,1,1,0,0,0,0,0,1,2,45,2025,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,0,0,0,0,0,1,0,2,38,1444,1
26141.09,32.73,20.7,2.069,4.776,1,0,1,1,0,0,0,0,1,0,0,2,30,900,1
26141.09,32.73,20.7,2.069,4.776,0,1,1,1,1,0,0,0,0,1,0,2,22,484,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,1,0,0,1,0,0,0,2,30,900,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,0,0,0,0,1,0,0,2,60,3600,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,0,0,0,0,0,1,0,2,57,3249,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,1,0,0,2,24,576,1
26141.09,32.73,20.7,2.069,4.776,0,0,1,1,1,0,0,0,1,0,0,2,36,1296,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,1,0,0,1,0,0,0,2,45,2025,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,0,0,0,0,0,0,1,2,55,3025,1
26141.09,32.73,20.7,2.069,4.776,0,0,1,1,1,0,0,0,0,1,0,2,24,576,1
26141.09,32.73,20.7,2.069,4.776,1,0,1,1,1,0,0,0,0,0,1,2,52,2704,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,1,0,0,0,0,1,0,2,27,729,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,0,1,0,2,55,3025,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,0,0,0,0,0,0,1,2,45,2025,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,0,0,1,2,37,1369,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,0,0,0,0,0,0,1,2,35,1225,1
26141.09,32.73,20.7,2.069,4.776,1,0,1,1,0,0,0,0,0,0,1,2,41,1681,1
26141.09,32.73,20.7,2.069,4.776,1,1,1,1,0,0,0,0,0,1,0,2,28,784,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,1,0,0,2,31,961,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,0,0,0,0,0,0,1,2,31,961,1
26141.09,32.73,20.7,2.069,4.776,1,1,1,1,0,0,0,0,1,0,0,2,36,1296,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,0,0,0,0,0,0,1,2,40,1600,1
26141.09,32.73,20.7,2.069,4.776,1,1,1,1,1,0,0,0,0,1,0,2,30,900,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,0,0,0,0,0,1,0,2,23,529,1
26141.09,32.73,20.7,2.069,4.776,0,1,1,1,0,0,0,0,1,0,0,2,44,1936,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,1,0,0,0,0,0,1,2,52,2704,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,1,0,0,1,0,0,0,2,54,2916,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,0,0,0,0,0,1,0,2,29,841,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,1,0,0,0,0,0,1,2,53,2809,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,1,0,0,0,0,0,0,1,2,37,1369,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,1,1,0,0,0,0,0,1,2,37,1369,1
26141.09,32.73,20.7,2.069,4.776,1,0,1,1,0,0,0,0,0,1,0,2,34,1156,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,1,0,0,2,50,2500,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,1,0,0,2,22,484,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,0,0,0,0,0,0,1,2,20,400,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,0,0,1,2,53,2809,1
26141.09,32.73,20.7,2.069,4.776,0,0,0,0,0,1,0,0,1,0,0,2,18,324,1
26141.09,32.73,20.7,2.069,4.776,1,0,0,0,0,0,0,0,1,0,0,2,30,900,1
26141.09,32.73,20.7,2.069,4.776,1,1,1,1,0,0,0,0,0,1,0,2,38,1444,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,1,0,0,0,0,0,1,2,23,529,1
26141.09,32.73,20.7,2.069,4.776,1,1,0,1,1,1,0,0,0,1,0,2,35,1225,1
26141.09,32.73,20.7,2.069,4.776,0,1,0,1,0,0,0,0,0,0,1,2,36,1296,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,41,1681,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,0,0,0,0,1,0,0,0,2,72,5184,1
46599.23,39.78,5.7,2.16,7.363,0,0,1,1,0,0,0,0,0,0,1,2,40,1600,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,1,0,0,0,1,0,0,2,50,2500,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,45,2025,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,1,0,0,0,1,0,2,37,1369,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,0,1,0,0,0,0,1,0,2,47,2209,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,0,1,0,0,0,0,0,1,2,21,441,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,0,1,2,42,1764,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,1,0,0,2,29,841,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,1,1,0,0,0,1,0,2,44,1936,1
46599.23,39.78,5.7,2.16,7.363,0,0,1,1,0,0,0,0,0,0,1,2,53,2809,1
46599.23,39.78,5.7,2.16,7.363,1,0,1,1,0,0,0,1,0,0,0,2,28,784,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,39,1521,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,1,0,0,0,0,0,1,2,30,900,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,0,0,0,0,0,0,1,2,31,961,1
46599.23,39.78,5.7,2.16,7.363,0,0,1,1,0,0,0,0,0,0,1,2,58,3364,1
46599.23,39.78,5.7,2.16,7.363,1,1,0,1,0,0,0,0,0,0,1,2,38,1444,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,0,1,2,39,1521,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,21,441,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,0,1,2,21,441,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,0,0,0,0,0,0,0,1,2,57,3249,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,1,0,0,0,0,1,0,2,27,729,1
46599.23,39.78,5.7,2.16,7.363,1,0,1,1,0,0,0,0,0,1,0,2,24,576,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,1,0,0,0,0,0,1,2,41,1681,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,1,0,0,0,0,0,1,2,34,1156,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,0,1,2,34,1156,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,1,1,0,0,0,1,0,2,24,576,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,1,0,0,0,0,0,0,1,2,58,3364,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,36,1296,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,1,0,0,0,0,0,0,1,2,47,2209,1
46599.23,39.78,5.7,2.16,7.363,0,0,1,1,0,0,0,0,0,0,1,2,57,3249,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,34,1156,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,26,676,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,1,0,0,0,0,0,1,2,47,2209,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,1,0,0,0,0,1,0,2,25,625,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,0,1,2,38,1444,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,0,0,0,0,1,0,2,51,2601,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,0,0,0,0,0,0,0,1,2,23,529,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,0,1,0,0,0,0,0,1,2,47,2209,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,1,0,0,0,0,0,0,1,2,49,2401,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,1,0,2,31,961,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,1,1,0,0,0,1,0,2,23,529,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,0,0,0,0,0,1,0,2,28,784,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,1,0,0,0,0,0,1,2,46,2116,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,33,1089,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,1,0,0,0,0,0,1,0,2,37,1369,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,1,0,0,2,29,841,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,1,0,0,0,0,0,0,1,2,59,3481,1
46599.23,39.78,5.7,2.16,7.363,0,0,1,1,0,0,0,0,0,0,1,2,49,2401,1
46599.23,39.78,5.7,2.16,7.363,1,1,0,1,0,0,0,0,0,1,0,2,54,2916,1
46599.23,39.78,5.7,2.16,7.363,0,0,0,1,0,0,0,1,0,0,0,2,33,1089,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,42,1764,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,1,0,0,0,0,0,1,2,53,2809,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,1,0,0,0,0,0,1,2,50,2500,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,38,1444,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,42,1764,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,0,0,0,0,0,0,1,2,50,2500,1
46599.23,39.78,5.7,2.16,7.363,1,0,1,1,1,0,0,0,0,1,0,2,61,3721,1
46599.23,39.78,5.7,2.16,7.363,1,1,1,1,0,0,0,0,0,1,0,2,33,1089,1
46599.23,39.78,5.7,2.16,7.363,0,1,1,1,1,0,0,0,0,1,0,2,42,1764,1
46599.23,39.78,5.7,2.16,7.363,0,1,0,1,0,1,0,0,0,0,1,2,30,900,1
